date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:40:30	247/247	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:23%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Implementation/docdbgate.com	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Implementation/docdbgate.12f.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/DCLServer.html)
06:40:31	247/247	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:23%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Implementation/DCLServer.mms	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Implementation/DCLServer.130.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/DCLServer.html)
06:40:31	771/771	---M--	200	added ('OK')	text/html	etag:%22303-4db03609b06c0%22	http://info.cern.ch/hypertext/WWW/Daemon/System33/gateway	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/System33/gateway-2.html	(from http://info.cern.ch/hypertext/WWW/Daemon/System33/Gateway.html)
06:40:31	232/232	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:24%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/System33/mail	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/System33/mail.132.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/System33/Gateway.html)
06:40:32	238/238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:24%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Oracle/src/Makefile	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Oracle/src/Makefile.133.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/Oracle/Overview.html)
06:40:32	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:24%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Oracle/src/HTOracle.pc	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Oracle/src/HTOracle.134.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/Oracle/Overview.html)
06:40:32	240/240	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:25%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Oracle/src/HTOracle.h	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Oracle/src/HTOracle.135.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/Oracle/Overview.html)
06:40:32	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:25%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Oracle/src/HTRetrieve.c	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Oracle/src/HTRetrieve.136.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/Oracle/Overview.html)
06:40:33	234/234	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:25%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Oracle/src/y.pc	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Oracle/src/y.137.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/Oracle/Overview.html)
06:40:33	243/243	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:26%20GMT	http://info.cern.ch/hypertext/WWW/Daemon/Geography/geogate.pl.txt	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Daemon/Geography/geogate.pl.138.delayed	(from http://info.cern.ch/hypertext/WWW/Daemon/Geography/Overview.html)
06:40:33	235/235	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:26%20GMT	http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/MifRead	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Frame/fminit2.0/MifRead.139.delayed	(from http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html)
06:40:34	239/239	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:26%20GMT	http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/fix-html.pl	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Frame/fminit2.0/fix-html.13a.delayed	(from http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html)
06:40:34	236/236	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:27%20GMT	http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/html.dtd	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Frame/fminit2.0/html.13b.delayed	(from http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html)
06:40:34	238/238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:27%20GMT	http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/html2mml.l	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Frame/fminit2.0/html2mml.13c.delayed	(from http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html)
06:40:35	236/236	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:27%20GMT	http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/MifWrite	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Frame/fminit2.0/MifWrite.13d.delayed	(from http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html)
06:40:35	238/238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:27%20GMT	http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/mif2html.l	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Frame/fminit2.0/mif2html.13e.delayed	(from http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html)
06:40:35	234/234	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:28%20GMT	http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/string	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Frame/fminit2.0/string.13f.delayed	(from http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html)
06:40:35	229/229	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:28%20GMT	http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/h	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Frame/fminit2.0/h.140.delayed	(from http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html)
06:40:36	1006/1006	---M--	200	added ('OK')	text/html	etag:%223ee-28415ff4f7b80%22	http://info.cern.ch/hypertext/WWW/MarkUp/HTML2.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MarkUp/HTML2.html	(from http://info.cern.ch/hypertext/WWW/Frame/fminit2.0/www_and_frame.html)
06:40:36	247/247	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:28%20GMT	http://info.cern.ch/hypertext/WWW/MailRobot/Implementation/listserv.h	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MailRobot/Implementation/listserv.142.delayed	(from http://info.cern.ch/hypertext/WWW/MailRobot/Installation.html)
06:40:36	251/251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:29%20GMT	http://info.cern.ch/hypertext/WWW/MailRobot/Implementation/CommonMakefile	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MailRobot/Implementation/CommonMakefile.143.delayed	(from http://info.cern.ch/hypertext/WWW/MailRobot/Installation.html)
06:40:37	232/232	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:29%20GMT	http://info.cern.ch/hypertext/WWW/Protocols/rfc959.txt	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Protocols/rfc959.144.delayed	(from http://info.cern.ch/hypertext/WWW/Protocols/RelevantProtocols.html)
06:40:37	1408/1408	---M--	200	added ('OK')	text/html	etag:%22580-2780e737f0200%22	http://info.cern.ch/hypertext/WWW/Addressing/FileAddressing.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Addressing/FileAddressing.html	(from http://info.cern.ch/hypertext/WWW/Protocols/RelevantProtocols.html)
06:40:37	216/216	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:30%20GMT	http://info.cern.ch/Shift/shift0-4.dvi	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/Shift/shift0-4.146.delayed	(from http://info.cern.ch/hypertext/WWW/Protocols/RelevantProtocols.html)
06:40:37	232/232	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:30%20GMT	http://info.cern.ch/hypertext/WWW/Protocols/rfc977.txt	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Protocols/rfc977.147.delayed	(from http://info.cern.ch/hypertext/WWW/Protocols/RelevantProtocols.html)
06:40:38	232/232	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:30%20GMT	http://info.cern.ch/hypertext/WWW/Protocols/rfc850.txt	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Protocols/rfc850.148.delayed	(from http://info.cern.ch/hypertext/WWW/Protocols/RelevantProtocols.html)
06:40:38	232/232	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:30%20GMT	http://info.cern.ch/hypertext/WWW/Protocols/rfc822.txt	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Protocols/rfc822.149.delayed	(from http://info.cern.ch/hypertext/WWW/Protocols/RelevantProtocols.html)
06:40:38	243/243	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:31%20GMT	http://info.cern.ch/hypertext/Gopher/gopher_protocol/protocol.rtf	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Gopher/gopher_protocol/protocol.14a.delayed	(from http://info.cern.ch/hypertext/WWW/Protocols/RelevantProtocols.html)
06:40:38	2464/2464	---M--	200	added ('OK')	text/html	etag:%229a0-28671b3c6d4c0%22	http://info.cern.ch/hypertext/WWW/Addressing/Relative.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Addressing/Relative.html	(from http://info.cern.ch/hypertext/WWW/Addressing/Addressing.html)
06:40:39	1216/1216	---M--	200	added ('OK')	text/html	etag:%224c0-27f838effe680%22	http://info.cern.ch/hypertext/WWW/Addressing/Escaping.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Addressing/Escaping.html	(from http://info.cern.ch/hypertext/WWW/Addressing/Addressing.html)
06:40:39	1458/1458	---M--	200	added ('OK')	text/html	etag:%225b2-280dea06cc800%22	http://info.cern.ch/hypertext/WWW/Addressing/NewsAddressing.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Addressing/NewsAddressing.html	(from http://info.cern.ch/hypertext/WWW/Addressing/Addressing.html)
06:40:40	2101/2101	---M--	200	added ('OK')	text/html	etag:%22835-27f838b9a2640%22	http://info.cern.ch/hypertext/WWW/Addressing/TelnetAddressing.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Addressing/TelnetAddressing.html	(from http://info.cern.ch/hypertext/WWW/Addressing/Addressing.html)
06:40:41	2648/2648	---M--	200	added ('OK')	text/html	etag:%22a58-27f83917182c0%22	http://info.cern.ch/hypertext/WWW/Addressing/GopherAddressing.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Addressing/GopherAddressing.html	(from http://info.cern.ch/hypertext/WWW/Addressing/Addressing.html)
06:40:42	1929/1929	---M--	200	added ('OK')	text/html	etag:%22789-27875f1a43a80%22	http://info.cern.ch/hypertext/WWW/Addressing/WAISAddressing.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Addressing/WAISAddressing.html	(from http://info.cern.ch/hypertext/WWW/Addressing/Addressing.html)
06:40:42	621/621	---M--	200	added ('OK')	text/html	etag:%2226d-258a14faae4c0%22	http://info.cern.ch/hypertext/Conferences/ECHT90/Points.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/Conferences/ECHT90/Points.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Overview.html)
06:40:43	1305/1305	---M--	200	added ('OK')	text/html	etag:%22519-285cdae91c540%22	http://info.cern.ch/hypertext/WWW/DesignIssues/Uses.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/Uses.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Overview.html)
06:40:43	951/951	---M--	200	added ('OK')	text/html	etag:%223b7-290548df94ec0%22	http://info.cern.ch/hypertext/WWW/DesignIssues/Availability.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/Availability.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Overview.html)
06:40:43	1376/1376	---M--	200	added ('OK')	text/html	etag:%22560-25cf7291f0e80%22	http://info.cern.ch/hypertext/WWW/DesignIssues/Notification.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/Notification.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Overview.html)
06:40:44	2742/2742	---M--	200	added ('OK')	text/html	etag:%22ab6-291e873b36c40%22	http://info.cern.ch/hypertext/WWW/DesignIssues/LinkTypes.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/LinkTypes.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Overview.html)
06:40:45	1973/1973	---M--	200	added ('OK')	text/html	etag:%227b5-2787400992fc0%22	http://info.cern.ch/hypertext/WWW/DesignIssues/Caching.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/Caching.html	(from http://info.cern.ch/hypertext/WWW/DesignIssues/Overview.html)
06:40:46	337/337	---M--	200	added ('OK')	text/html	etag:%22151-28f9252c41280%22	http://info.cern.ch/hypertext/WWW/DesignIssues/ToBeThoughtOf.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/ToBeThoughtOf.html	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:46	276/276	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:39%20GMT	http://info.cern.ch/hypertext/WWW/LineMode/Implementation/Carl_Development/Updated_User_Guide.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/LineMode/Implementation/Carl_Development/Updated_User_Guide.158.delayed	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:47	235/235	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:39%20GMT	http://info.cern.ch/timbl/Public/USTrip1992/Overview.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/timbl/Public/USTrip1992/Overview.159.delayed	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:47	3382/3382	---M--	200	added ('OK')	text/html	etag:%22d36-28a37655f4c80%22	http://info.cern.ch/hypertext/WWW/DesignIssues/RCcomments.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/RCcomments.html	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:47	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2006:41:40%20GMT	http://info.cern.ch/hypertext/WWW/Administration/DataModel.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Administration/DataModel.15b.delayed	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:48	1324/1324	---M--	200	added ('OK')	text/html	etag:%2252c-285aa16bf6d80%22	http://info.cern.ch/hypertext/WWW/DesignIssues/Function.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/Function.html	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:48	4873/4873	---M--	200	added ('OK')	text/html	etag:%221309-2849e4a14d600%22	http://info.cern.ch/hypertext/WWW/DesignIssues/ProtocolVersions.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/DesignIssues/ProtocolVersions.html	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:48	2390/2390	---M--	200	added ('OK')	text/html	etag:%22956-28c3da1b049c0%22	http://info.cern.ch/hypertext/WWW/MarkUp/HTRQ.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/MarkUp/HTRQ.html	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:49	4572/4572	---M--	200	added ('OK')	text/html	etag:%2211dc-28c3da1de1080%22	http://info.cern.ch/hypertext/WWW/Protocols/HTTP/HTTP2.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Protocols/HTTP/HTTP2.html	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:49	2696/2696	---M--	200	added ('OK')	text/html	etag:%22a88-27fc3fd184dc0%22	http://info.cern.ch/hypertext/WWW/Architecture/Browser.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Architecture/Browser.html	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:50	8111/8111	---M--	200	added ('OK')	text/html	etag:%221faf-28398b24bc8c0%22	http://info.cern.ch/hypertext/WWW/Architecture/Letter_1.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Architecture/Letter_1.html	(from http://info.cern.ch/hypertext/WWW/WorkingNotes/Overview.html)
06:40:53	2658/2658	---M--	200	added ('OK')	text/html	etag:%22a62-290912f4303c0%22	http://info.cern.ch/hypertext/DataSources/News/news.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/DataSources/News/news.html	(from http://info.cern.ch/hypertext/WWW/Newsgroups.html)
06:40:54	1811/1811	---M--	200	added ('OK')	text/html	etag:%22713-28e26fbedfa00%22	http://info.cern.ch/hypertext/WWW/Project/Language.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/Language.html	(from http://info.cern.ch/hypertext/WWW/Project/Coding.html)
06:40:54	2323/2323	---M--	200	added ('OK')	text/html	etag:%22913-27b1d2fa48340%22	http://info.cern.ch/hypertext/WWW/Project/Macros.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/Macros.html	(from http://info.cern.ch/hypertext/WWW/Project/Coding.html)
06:40:54	1106/1106	---M--	200	added ('OK')	text/html	etag:%22452-2731e7768eec0%22	http://info.cern.ch/hypertext/WWW/Project/ModuleHeader.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/ModuleHeader.html	(from http://info.cern.ch/hypertext/WWW/Project/Coding.html)
06:40:55	4400/4400	---M--	200	added ('OK')	text/html	etag:%221130-2887dcf8f8400%22	http://info.cern.ch/hypertext/WWW/Project/Modules.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/Modules.html	(from http://info.cern.ch/hypertext/WWW/Project/Coding.html)
06:40:55	1551/1551	---M--	200	added ('OK')	text/html	etag:%2260f-28283af316d40%22	http://info.cern.ch/hypertext/WWW/Project/Headings.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/Headings.html	(from http://info.cern.ch/hypertext/WWW/Project/Coding.html)
06:40:55	1609/1609	---M--	200	added ('OK')	text/html	etag:%22649-28d5dd043cac0%22	http://info.cern.ch/hypertext/WWW/Project/Body.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/Body.html	(from http://info.cern.ch/hypertext/WWW/Project/Coding.html)
06:40:56	963/963	---M--	200	added ('OK')	text/html	etag:%223c3-2731e7f4717c0%22	http://info.cern.ch/hypertext/WWW/Project/Identifiers.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/Identifiers.html	(from http://info.cern.ch/hypertext/WWW/Project/Coding.html)
06:40:56	2498/2498	---M--	200	added ('OK')	text/html	etag:%229c2-28a2389fd7940%22	http://info.cern.ch/hypertext/WWW/Project/UseOfCVS.html	C:/Users/sanam/OneDrive/Desktop/geode/www-project/WWW%20Project/info.cern.ch/hypertext/WWW/Project/UseOfCVS.html	(from http://info.cern.ch/hypertext/WWW/Project/Coding.html)
